Type,Definition,Name,Address,Lat,Lon,Kana,Ward,WardCode
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,篠原西小学校,神奈川県横浜市港北区篠原町1241-1,35.50162718,139.6149598,シノハラニシショウガッコウ,港北区,11
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,新吉田小学校,神奈川県横浜市港北区新吉田東六丁目44-1,35.53824709,139.6177613,シンヨシダショウガッコウ,港北区,11
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,綱島東小学校,神奈川県横浜市港北区綱島東三丁目1-30,35.53751499,139.640768,ツナシマヒガシショウガッコウ,港北区,11
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,師岡小学校,神奈川県横浜市港北区師岡町986,35.52362014,139.6388785,モロオカショウガッコウ,港北区,11
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,高田東小学校,神奈川県横浜市港北区高田東二丁目33-1,35.55230439,139.6251081,タカタヒガシショウガッコウ,港北区,11
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,太尾小学校,神奈川県横浜市港北区大倉山七丁目34-1,35.5242593,139.6193724,フトオショウガッコウ,港北区,11
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,新羽小学校,神奈川県横浜市港北区新羽町1452-2,35.52279436,139.6082607,ニッパショウガッコウ,港北区,11
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,北綱島小学校,神奈川県横浜市港北区綱島西五丁目14-40,35.54403882,139.6305269,キタツナシマショウガッコウ,港北区,11
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,新吉田第二小学校,神奈川県横浜市港北区新吉田町491-1,35.55003153,139.6127787,シンヨシダショウガッコウ,港北区,11
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,大豆戸小学校,神奈川県横浜市港北区大豆戸町759,35.51592219,139.6221523,マメドショウガッコウ,港北区,11
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,小机小学校,神奈川県横浜市港北区小机町1382-10,35.505328,139.5978162,コヅクエショウガッコウ,港北区,11
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,城郷中学校,神奈川県横浜市港北区小机町325,35.50558205,139.587051,シロサトチュウガッコウ,港北区,11
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,新田中学校,神奈川県横浜市港北区新吉田東五丁目25-1,35.54092393,139.622647,ニッタチュウガッコウ,港北区,11
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,樽町中学校,神奈川県横浜市港北区樽町四丁目15-1,35.52839818,139.6425478,タルマチチュウガッコウ,港北区,11
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,山下小学校,神奈川県横浜市緑区北八朔町1865-3,35.52505235,139.5380878,ヤマシタショウガッコウ,緑区,12
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,鴨居小学校,神奈川県横浜市緑区鴨居四丁目7-15,35.5087097,139.5664205,カモイショウガッコウ,緑区,12
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,新治小学校,神奈川県横浜市緑区新治町768,35.51784079,139.5200216,ニイハルショウガッコウ,緑区,12
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,森の台小学校,神奈川県横浜市緑区森の台13-1,35.50874255,139.5357303,モリノダイショウガッコウ,緑区,12
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,長津田小学校,神奈川県横浜市緑区長津田町2330,35.52999585,139.4911236,ナガツタショウガッコウ,緑区,12
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,十日市場小学校,神奈川県横浜市緑区十日市場町1392-1,35.52040873,139.5147863,トオカイチバショウガッコウ,緑区,12
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,三保小学校,神奈川県横浜市緑区三保町1867,35.51571582,139.5264755,ミホショウガッコウ,緑区,12
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,竹山小学校,神奈川県横浜市緑区竹山三丁目1-16,35.49593246,139.5610304,タケヤマショウガッコウ,緑区,12
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,長津田第二小学校,神奈川県横浜市緑区長津田町2469-3,35.53472394,139.4884314,ナガツタダイニショウガッコウ,緑区,12
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,東本郷小学校,神奈川県横浜市緑区東本郷五丁目40-1,35.50504569,139.5818535,ヒガシホンゴウ,緑区,12
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,上山小学校,神奈川県横浜市緑区上山二丁目5-1,35.50690492,139.5470603,カミヤマショウガッコウ,緑区,12
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,緑小学校,神奈川県横浜市緑区鴨居五丁目19-1,35.50532926,139.5605813,ミドリショウガッコウ,緑区,12
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,霧が丘小学校,神奈川県横浜市緑区霧が丘四丁目3,35.51215145,139.5072937,キリガオカショウガッコウ,緑区,12
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,霧が丘複合施設「霧の里」,神奈川県横浜市緑区霧が丘三丁目23,35.51603128,139.5049527,キリノサト,緑区,12
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,いぶき野小学校,神奈川県横浜市緑区いぶき野14-1,35.52607602,139.5020561,イブキノショウガッコウ,緑区,12
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,中山小学校,神奈川県横浜市緑区中山町925,35.51056761,139.5482877,ナカヤマショウガッコウ,緑区,12
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,山下みどり台小学校,神奈川県横浜市緑区北八朔町2031-3,35.53131046,139.5330873,ヤマシタミドリダイショウガイコウ,緑区,12
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,田奈中学校,神奈川県横浜市緑区長津田二丁目24-1,35.53433111,139.498395,タナチュウガッコウ,緑区,12
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,中山中学校,神奈川県横浜市緑区寺山町653-21,35.50393579,139.5398274,ナカヤマチュウガッコウ,緑区,12
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,十日市場中学校,神奈川県横浜市緑区十日市場町1501-42,35.52226086,139.5125019,トオカイチバチュウガッコウ,緑区,12
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,鴨居中学校,神奈川県横浜市緑区鴨居五丁目12-35,35.50739356,139.5612555,カモイチュウガッコウ,緑区,12
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,東鴨居中学校,神奈川県横浜市緑区鴨居三丁目39-1,35.50465941,139.571396,ヒガシカモイチュウガッコウ,緑区,12
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,鉄小学校,神奈川県横浜市青葉区鉄町427,35.56228921,139.5199329,クロガネショウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,谷本小学校,神奈川県横浜市青葉区藤が丘一丁目55-10,35.54309072,139.5353087,ヤモトショウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,田奈小学校,神奈川県横浜市青葉区田奈町51-13,35.53906814,139.5000888,タナショウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,山内小学校,神奈川県横浜市青葉区新石川一丁目20-1,35.56890453,139.5565445,ヤマウチショウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,奈良小学校,神奈川県横浜市青葉区奈良町1541-2,35.56260458,139.4810685,ナラショウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,つつじが丘小学校,神奈川県横浜市青葉区つつじが丘34,35.53570464,139.5199649,ツツジガオカショウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,美しが丘小学校,神奈川県横浜市青葉区美しが丘二丁目29,35.58424189,139.5569595,ウツクシガオカショウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,青葉台小学校,神奈川県横浜市青葉区桜台47,35.55118183,139.5101996,アオバダイショウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,榎が丘小学校,神奈川県横浜市青葉区榎が丘29,35.54215066,139.5097972,エノキガオカショウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,すすき野小学校,神奈川県横浜市青葉区すすき野三丁目4-1,35.57922481,139.5303419,ススキノショウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,もえぎ野小学校,神奈川県横浜市青葉区もえぎ野16,35.5482525,139.5234259,モエギノショウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,元石川小学校,神奈川県横浜市青葉区美しが丘四丁目31-1,35.58292559,139.5483628,モトイシカワショウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,藤が丘小学校,神奈川県横浜市青葉区藤が丘二丁目30-3,35.53912547,139.5259013,フジガオカショウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,みたけ台小学校,神奈川県横浜市青葉区みたけ台18,35.55633521,139.517278,ミタケダイショウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,美しが丘東小学校,神奈川県横浜市青葉区美しが丘二丁目25,35.58238742,139.5599318,ウツクシガオカヒガシショウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,市ケ尾小学校,神奈川県横浜市青葉区市ケ尾町1632-1,35.55599758,139.5400317,イチガオショウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,あざみ野第一小学校,神奈川県横浜市青葉区あざみ野四丁目6-1,35.57170271,139.5425813,アザミノダイイチショウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,嶮山小学校,神奈川県横浜市青葉区すすき野一丁目6-4,35.57568802,139.5293589,ケンザンショウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,東市ケ尾小学校,神奈川県横浜市青葉区市ケ尾町519,35.54311145,139.5464141,ヒガシイチガオショウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,鴨志田第一小学校,神奈川県横浜市青葉区鴨志田町805-6,35.55737733,139.5094837,カモシダダイイチショウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,あざみ野第二小学校,神奈川県横浜市青葉区あざみ野三丁目29-3,35.56417917,139.5418192,アザミノダイニショウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,鴨志田緑小学校,神奈川県横浜市青葉区鴨志田町532,35.56381038,139.5052919,カモシダミドリショウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,荏子田小学校,神奈川県横浜市青葉区荏子田三丁目8-9,35.57482839,139.535145,エコダショウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,恩田小学校,神奈川県横浜市青葉区桂台二丁目36,35.55237652,139.4996892,オンダショウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,新石川小学校,神奈川県横浜市青葉区新石川三丁目12-1,35.57636868,139.5622028,シンイシカワショウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,さつきが丘小学校,神奈川県横浜市青葉区さつきが丘8,35.53257138,139.5187048,サツキガオカショウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,荏田西小学校,神奈川県横浜市青葉区荏田西四丁目5-1,35.54738549,139.5492787,エダニシショウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,桂小学校,神奈川県横浜市青葉区桂台一丁目4,35.54848707,139.5053527,カツラショウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,奈良の丘小学校,神奈川県横浜市青葉区奈良二丁目29-1,35.5513346,139.4867836,ナラノオカショウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,山内中学校,神奈川県横浜市青葉区美しが丘五丁目4,35.57652133,139.552285,ヤマウチチュウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,谷本中学校,神奈川県横浜市青葉区梅が丘5,35.53690082,139.5223458,ヤモトチュウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,青葉台中学校,神奈川県横浜市青葉区青葉台二丁目25-2,35.54720905,139.5151801,アオバダイチュウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,みたけ台中学校,神奈川県横浜市青葉区みたけ台30,35.5568434,139.5214267,ミタケダイチュウガッコウ,青葉区,13
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,美しが丘中学校,神奈川県横浜市青葉区美しが丘三丁目41-1,35.58767026,139.5513115,ウツクシガオカチュウガッコウ,青葉区,13
